Potential Energy: 202.273 (kcal/mol) 
Kinetic Energy: 212.164 (kT) 
Potential Energy: 198.453 (kcal/mol) 
Kinetic Energy: 214.947 (kT) 
Potential Energy: 138.108 (kcal/mol) 
Kinetic Energy: 217.198 (kT) 
Potential Energy: 162.656 (kcal/mol) 
Kinetic Energy: 215.217 (kT) 
Potential Energy: 194.814 (kcal/mol) 
Kinetic Energy: 210.902 (kT) 
Potential Energy: 202.895 (kcal/mol) 
Kinetic Energy: 217.268 (kT) 
Potential Energy: 176.421 (kcal/mol) 
Kinetic Energy: 230.248 (kT) 
Potential Energy: 195.867 (kcal/mol) 
Kinetic Energy: 193.563 (kT) 
Potential Energy: 158.388 (kcal/mol) 
Kinetic Energy: 200.716 (kT) 
Potential Energy: 214.307 (kcal/mol) 
Kinetic Energy: 232.22 (kT) 
Potential Energy: 210.203 (kcal/mol) 
Kinetic Energy: 204.538 (kT) 
Potential Energy: 218.592 (kcal/mol) 
Kinetic Energy: 217.305 (kT) 
Potential Energy: 182.014 (kcal/mol) 
Kinetic Energy: 208.636 (kT) 
Potential Energy: 198.415 (kcal/mol) 
Kinetic Energy: 190.231 (kT) 
Potential Energy: 174.829 (kcal/mol) 
Kinetic Energy: 226.901 (kT) 
Potential Energy: 207.447 (kcal/mol) 
Kinetic Energy: 199.235 (kT) 
Potential Energy: 195.024 (kcal/mol) 
Kinetic Energy: 214.609 (kT) 
Potential Energy: 192.341 (kcal/mol) 
Kinetic Energy: 204.438 (kT) 
Potential Energy: 219.46 (kcal/mol) 
Kinetic Energy: 205.452 (kT) 
Potential Energy: 176.772 (kcal/mol) 
Kinetic Energy: 222.787 (kT) 
Potential Energy: 208.125 (kcal/mol) 
Kinetic Energy: 199.9 (kT) 
Potential Energy: 206.412 (kcal/mol) 
Kinetic Energy: 211.27 (kT) 
Potential Energy: 201.442 (kcal/mol) 
Kinetic Energy: 206.77 (kT) 
Potential Energy: 179.029 (kcal/mol) 
Kinetic Energy: 201.197 (kT) 
Potential Energy: 203.925 (kcal/mol) 
Kinetic Energy: 203.612 (kT) 
Potential Energy: 210.778 (kcal/mol) 
Kinetic Energy: 196.32 (kT) 
Potential Energy: 190.086 (kcal/mol) 
Kinetic Energy: 208.025 (kT) 
Potential Energy: 216.686 (kcal/mol) 
Kinetic Energy: 221.157 (kT) 
Potential Energy: 167.434 (kcal/mol) 
Kinetic Energy: 197.238 (kT) 
Potential Energy: 215.027 (kcal/mol) 
Kinetic Energy: 205.272 (kT) 
Potential Energy: 166.856 (kcal/mol) 
Kinetic Energy: 193.93 (kT) 
Potential Energy: 187.514 (kcal/mol) 
Kinetic Energy: 214.303 (kT) 
Potential Energy: 187.266 (kcal/mol) 
