Potential Energy: 2026.31 (kcal/mol) 
Kinetic Energy: 3377.38 (kT) 
Potential Energy: 1678.6 (kcal/mol) 
Kinetic Energy: 2861.56 (kT) 
Potential Energy: 1939.42 (kcal/mol) 
Kinetic Energy: 3359.69 (kT) 
Potential Energy: 1615.98 (kcal/mol) 
Kinetic Energy: 3358.84 (kT) 
Potential Energy: 1568.08 (kcal/mol) 
Kinetic Energy: 3402.14 (kT) 
Potential Energy: 1530.33 (kcal/mol) 
Kinetic Energy: 3303.35 (kT) 
Potential Energy: 1536.37 (kcal/mol) 
Kinetic Energy: 3373.27 (kT) 
Potential Energy: 1738.08 (kcal/mol) 
Kinetic Energy: 3621.48 (kT) 
Potential Energy: 1559.05 (kcal/mol) 
Kinetic Energy: 3112.38 (kT) 
Potential Energy: 1811.97 (kcal/mol) 
Kinetic Energy: 3039.19 (kT) 
Potential Energy: 1823.94 (kcal/mol) 
Kinetic Energy: 2798.76 (kT) 
Potential Energy: 1941.52 (kcal/mol) 
Kinetic Energy: 3161.37 (kT) 
Potential Energy: 1689.29 (kcal/mol) 
Kinetic Energy: 3327.04 (kT) 
Potential Energy: 1581.02 (kcal/mol) 
Kinetic Energy: 3965.63 (kT) 
Potential Energy: 1151.03 (kcal/mol) 
Kinetic Energy: 3667.96 (kT) 
Potential Energy: 1294.11 (kcal/mol) 
Kinetic Energy: 3352.56 (kT) 
Potential Energy: 1425.77 (kcal/mol) 
Kinetic Energy: 3339.54 (kT) 
Potential Energy: 1490.17 (kcal/mol) 
Kinetic Energy: 2911.16 (kT) 
Potential Energy: 1714.21 (kcal/mol) 
Kinetic Energy: 3416.72 (kT) 
Potential Energy: 1388.63 (kcal/mol) 
Kinetic Energy: 2791.42 (kT) 
Potential Energy: 1721.13 (kcal/mol) 
Kinetic Energy: 3348.8 (kT) 
Potential Energy: 1344.82 (kcal/mol) 
Kinetic Energy: 2931.43 (kT) 
Potential Energy: 1565.86 (kcal/mol) 
Kinetic Energy: 3035.24 (kT) 
Potential Energy: 1452.62 (kcal/mol) 
Kinetic Energy: 2971.26 (kT) 
Potential Energy: 1457.39 (kcal/mol) 
Kinetic Energy: 2928.1 (kT) 
Potential Energy: 1462.72 (kcal/mol) 
Kinetic Energy: 3496.55 (kT) 
Potential Energy: 1095.68 (kcal/mol) 
Kinetic Energy: 3178.75 (kT) 
Potential Energy: 1263.71 (kcal/mol) 
Kinetic Energy: 3311.18 (kT) 
Potential Energy: 1136.47 (kcal/mol) 
Kinetic Energy: 2553.63 (kT) 
Potential Energy: 1560.63 (kcal/mol) 
Kinetic Energy: 2648.04 (kT) 
Potential Energy: 1501.26 (kcal/mol) 
Kinetic Energy: 2913.21 (kT) 
Potential Energy: 1313.6 (kcal/mol) 
Kinetic Energy: 2392.93 (kT) 
Potential Energy: 1579.01 (kcal/mol) 
Kinetic Energy: 2663.3 (kT) 
Potential Energy: 1388.42 (kcal/mol) 
Kinetic Energy: 2730.53 (kT) 
Potential Energy: 1327.06 (kcal/mol) 
Kinetic Energy: 2818.77 (kT) 
Potential Energy: 1243.89 (kcal/mol) 
Kinetic Energy: 102.579 (kT) 
Potential Energy: 9.37165 (kcal/mol) 
Kinetic Energy: 98.5491 (kT) 
Potential Energy: 14.3615 (kcal/mol) 
Kinetic Energy: 101.336 (kT) 
Potential Energy: 13.4468 (kcal/mol) 
Kinetic Energy: 102.888 (kT) 
Potential Energy: 11.0398 (kcal/mol) 
Kinetic Energy: 96.9527 (kT) 
Potential Energy: 15.549 (kcal/mol) 
Kinetic Energy: 109.166 (kT) 
Potential Energy: 9.16049 (kcal/mol) 
Kinetic Energy: 108.948 (kT) 
Potential Energy: 10.4621 (kcal/mol) 
Kinetic Energy: 112.418 (kT) 
Potential Energy: 10.9084 (kcal/mol) 
Kinetic Energy: 105.476 (kT) 
Potential Energy: 14.2703 (kcal/mol) 
Kinetic Energy: 103.786 (kT) 
Potential Energy: 15.956 (kcal/mol) 
Kinetic Energy: 104.896 (kT) 
Potential Energy: 13.8925 (kcal/mol) 
Kinetic Energy: 106.221 (kT) 
Potential Energy: 12.4412 (kcal/mol) 
Kinetic Energy: 109.523 (kT) 
Potential Energy: 13.4741 (kcal/mol) 
Kinetic Energy: 98.1149 (kT) 
Potential Energy: 21.2268 (kcal/mol) 
Kinetic Energy: 108.107 (kT) 
Potential Energy: 14.5455 (kcal/mol) 
Kinetic Energy: 106.328 (kT) 
Potential Energy: 14.6559 (kcal/mol) 
Kinetic Energy: 109.541 (kT) 
Potential Energy: 11.7634 (kcal/mol) 
Kinetic Energy: 99.6505 (kT) 
Potential Energy: 15.4754 (kcal/mol) 
Kinetic Energy: 95.8696 (kT) 
Potential Energy: 19.0236 (kcal/mol) 
Kinetic Energy: 106.49 (kT) 
Potential Energy: 11.7386 (kcal/mol) 
Kinetic Energy: 97.2819 (kT) 
Potential Energy: 15.1294 (kcal/mol) 
Kinetic Energy: 99.1878 (kT) 
Potential Energy: 12.9363 (kcal/mol) 
Kinetic Energy: 97.3627 (kT) 
Potential Energy: 12.1316 (kcal/mol) 
Kinetic Energy: 96.3757 (kT) 
Potential Energy: 12.1501 (kcal/mol) 
Kinetic Energy: 97.1014 (kT) 
Potential Energy: 12.8996 (kcal/mol) 
Kinetic Energy: 106.189 (kT) 
Potential Energy: 10.4473 (kcal/mol) 
Kinetic Energy: 107.147 (kT) 
Potential Energy: 10.4617 (kcal/mol) 
Kinetic Energy: 119.847 (kT) 
Potential Energy: 7.15013 (kcal/mol) 
Kinetic Energy: 116.601 (kT) 
Potential Energy: 10.3113 (kcal/mol) 
Kinetic Energy: 108.071 (kT) 
Potential Energy: 15.0564 (kcal/mol) 
Kinetic Energy: 106.253 (kT) 
Potential Energy: 16.3746 (kcal/mol) 
Kinetic Energy: 104.928 (kT) 
Potential Energy: 16.8421 (kcal/mol) 
Kinetic Energy: 111.307 (kT) 
Potential Energy: 14.7555 (kcal/mol) 
Kinetic Energy: 111.732 (kT) 
Potential Energy: 14.8542 (kcal/mol) 
Kinetic Energy: 118.849 (kT) 
Potential Energy: 9.98294 (kcal/mol) 
Kinetic Energy: 108.367 (kT) 
Potential Energy: 16.3108 (kcal/mol) 
Kinetic Energy: 108.888 (kT) 
Potential Energy: 16.3106 (kcal/mol) 
Kinetic Energy: 114.699 (kT) 
Potential Energy: 12.9584 (kcal/mol) 
Kinetic Energy: 102.595 (kT) 
Potential Energy: 19.6541 (kcal/mol) 
Kinetic Energy: 101.926 (kT) 
Potential Energy: 20.1687 (kcal/mol) 
Kinetic Energy: 120.203 (kT) 
Potential Energy: 8.72269 (kcal/mol) 
Kinetic Energy: 117.067 (kT) 
Potential Energy: 9.69953 (kcal/mol) 
Kinetic Energy: 115.006 (kT) 
Potential Energy: 8.71069 (kcal/mol) 
Kinetic Energy: 108.061 (kT) 
Potential Energy: 13.1718 (kcal/mol) 
Kinetic Energy: 105.832 (kT) 
Potential Energy: 15.5867 (kcal/mol) 
Kinetic Energy: 111.654 (kT) 
Potential Energy: 11.2882 (kcal/mol) 
Kinetic Energy: 101.818 (kT) 
Potential Energy: 17.1722 (kcal/mol) 
Kinetic Energy: 109.277 (kT) 
Potential Energy: 9.99261 (kcal/mol) 
Kinetic Energy: 112.405 (kT) 
Potential Energy: 8.40824 (kcal/mol) 
Kinetic Energy: 116.643 (kT) 
Potential Energy: 6.79015 (kcal/mol) 
Kinetic Energy: 105.275 (kT) 
Potential Energy: 14.436 (kcal/mol) 
Kinetic Energy: 102.297 (kT) 
Potential Energy: 15.1857 (kcal/mol) 
Kinetic Energy: 111.283 (kT) 
Potential Energy: 10.5597 (kcal/mol) 
Kinetic Energy: 110.315 (kT) 
Potential Energy: 10.7587 (kcal/mol) 
Kinetic Energy: 103.217 (kT) 
Potential Energy: 16.2982 (kcal/mol) 
Kinetic Energy: 106.415 (kT) 
Potential Energy: 13.5563 (kcal/mol) 
Kinetic Energy: 107.181 (kT) 
Potential Energy: 14.9681 (kcal/mol) 
Kinetic Energy: 111.266 (kT) 
Potential Energy: 11.8326 (kcal/mol) 
Kinetic Energy: 111.337 (kT) 
Potential Energy: 13.0638 (kcal/mol) 
Kinetic Energy: 110.309 (kT) 
Potential Energy: 14.5996 (kcal/mol) 
Kinetic Energy: 108.559 (kT) 
Potential Energy: 16.1421 (kcal/mol) 
Kinetic Energy: 100.316 (kT) 
Potential Energy: 19.0281 (kcal/mol) 
Kinetic Energy: 109.081 (kT) 
Potential Energy: 14.0807 (kcal/mol) 
Kinetic Energy: 111.712 (kT) 
Potential Energy: 11.8233 (kcal/mol) 
Kinetic Energy: 112.038 (kT) 
Potential Energy: 11.4703 (kcal/mol) 
Kinetic Energy: 102.643 (kT) 
Potential Energy: 15.3984 (kcal/mol) 
Kinetic Energy: 111.313 (kT) 
Potential Energy: 10.6938 (kcal/mol) 
Kinetic Energy: 110.504 (kT) 
Potential Energy: 10.4148 (kcal/mol) 
Kinetic Energy: 98.0597 (kT) 
Potential Energy: 18.2465 (kcal/mol) 
Kinetic Energy: 105.384 (kT) 
Potential Energy: 13.2868 (kcal/mol) 
Kinetic Energy: 112.029 (kT) 
Potential Energy: 9.2299 (kcal/mol) 
Kinetic Energy: 98.881 (kT) 
Potential Energy: 16.5643 (kcal/mol) 
Kinetic Energy: 104.895 (kT) 
Potential Energy: 13.0595 (kcal/mol) 
Kinetic Energy: 116.353 (kT) 
Potential Energy: 7.57216 (kcal/mol) 
Kinetic Energy: 109.335 (kT) 
Potential Energy: 11.903 (kcal/mol) 
Kinetic Energy: 112.848 (kT) 
Potential Energy: 10.9257 (kcal/mol) 
Kinetic Energy: 107.771 (kT) 
Potential Energy: 15.72 (kcal/mol) 
Kinetic Energy: 107.912 (kT) 
Potential Energy: 17.7 (kcal/mol) 
Kinetic Energy: 104.004 (kT) 
Potential Energy: 19.6806 (kcal/mol) 
Kinetic Energy: 103.369 (kT) 
Potential Energy: 20.8072 (kcal/mol) 
Kinetic Energy: 115.688 (kT) 
Potential Energy: 13.9162 (kcal/mol) 
Kinetic Energy: 120.847 (kT) 
Potential Energy: 11.0858 (kcal/mol) 
Kinetic Energy: 111.092 (kT) 
Potential Energy: 17.815 (kcal/mol) 
Kinetic Energy: 103.633 (kT) 
Potential Energy: 20.9219 (kcal/mol) 
Kinetic Energy: 106.332 (kT) 
Potential Energy: 21.1139 (kcal/mol) 
Kinetic Energy: 110.006 (kT) 
Potential Energy: 20.7096 (kcal/mol) 
Kinetic Energy: 110.507 (kT) 
Potential Energy: 20.8498 (kcal/mol) 
Kinetic Energy: 111.524 (kT) 
Potential Energy: 19.6988 (kcal/mol) 
Kinetic Energy: 124.072 (kT) 
Potential Energy: 11.9701 (kcal/mol) 
Kinetic Energy: 112.07 (kT) 
Potential Energy: 16.9749 (kcal/mol) 
Kinetic Energy: 114.65 (kT) 
Potential Energy: 13.905 (kcal/mol) 
Kinetic Energy: 113.837 (kT) 
Potential Energy: 12.7536 (kcal/mol) 
Kinetic Energy: 114.764 (kT) 
Potential Energy: 12.7405 (kcal/mol) 
Kinetic Energy: 114.858 (kT) 
Potential Energy: 13.0768 (kcal/mol) 
Kinetic Energy: 109.066 (kT) 
Potential Energy: 16.0989 (kcal/mol) 
Kinetic Energy: 116.436 (kT) 
Potential Energy: 13.7412 (kcal/mol) 
Kinetic Energy: 110.526 (kT) 
Potential Energy: 17.5683 (kcal/mol) 
Kinetic Energy: 102.769 (kT) 
Potential Energy: 21.7265 (kcal/mol) 
Kinetic Energy: 100.444 (kT) 
Potential Energy: 23.9453 (kcal/mol) 
