Kinetic Energy: 107.301 (kT) 
Potential Energy: 22.8017 (kcal/mol) 
Kinetic Energy: 110.111 (kT) 
Potential Energy: 22.5225 (kcal/mol) 
Kinetic Energy: 108.773 (kT) 
Potential Energy: 19.9463 (kcal/mol) 
Kinetic Energy: 109.035 (kT) 
Potential Energy: 22.8203 (kcal/mol) 
Kinetic Energy: 97.3681 (kT) 
Potential Energy: 23.046 (kcal/mol) 
Kinetic Energy: 106.429 (kT) 
Potential Energy: 24.8306 (kcal/mol) 
Kinetic Energy: 120.374 (kT) 
Potential Energy: 20.6105 (kcal/mol) 
Kinetic Energy: 92.6155 (kT) 
Potential Energy: 21.5368 (kcal/mol) 
Kinetic Energy: 97.4519 (kT) 
Potential Energy: 21.5664 (kcal/mol) 
Kinetic Energy: 98.4874 (kT) 
Potential Energy: 23.4769 (kcal/mol) 
Kinetic Energy: 109.955 (kT) 
Potential Energy: 17.1609 (kcal/mol) 
Kinetic Energy: 97.7797 (kT) 
Potential Energy: 22.083 (kcal/mol) 
Kinetic Energy: 104.88 (kT) 
Potential Energy: 19.3817 (kcal/mol) 
Kinetic Energy: 110.232 (kT) 
Potential Energy: 17.054 (kcal/mol) 
Kinetic Energy: 104.848 (kT) 
Potential Energy: 23.0513 (kcal/mol) 
Kinetic Energy: 104.18 (kT) 
Potential Energy: 25.9492 (kcal/mol) 
Kinetic Energy: 113.247 (kT) 
Potential Energy: 21.7676 (kcal/mol) 
Kinetic Energy: 98.7968 (kT) 
Potential Energy: 24.5342 (kcal/mol) 
Kinetic Energy: 115.737 (kT) 
Potential Energy: 18.7428 (kcal/mol) 
Kinetic Energy: 109.413 (kT) 
Potential Energy: 21.771 (kcal/mol) 
Kinetic Energy: 104.171 (kT) 
Potential Energy: 25.7339 (kcal/mol) 
Kinetic Energy: 99.0187 (kT) 
Potential Energy: 24.3756 (kcal/mol) 
Kinetic Energy: 96.4051 (kT) 
Potential Energy: 19.7037 (kcal/mol) 
Kinetic Energy: 86.4735 (kT) 
Potential Energy: 23.6764 (kcal/mol) 
Kinetic Energy: 87.4876 (kT) 
Potential Energy: 19.1817 (kcal/mol) 
Kinetic Energy: 94.3544 (kT) 
Potential Energy: 20.8149 (kcal/mol) 
Kinetic Energy: 97.5291 (kT) 
Potential Energy: 20.6209 (kcal/mol) 
Kinetic Energy: 90.2631 (kT) 
Potential Energy: 21.4846 (kcal/mol) 
Kinetic Energy: 102.688 (kT) 
Potential Energy: 19.1912 (kcal/mol) 
Kinetic Energy: 92.852 (kT) 
Potential Energy: 17.8271 (kcal/mol) 
Kinetic Energy: 98.4711 (kT) 
Potential Energy: 17.0494 (kcal/mol) 
Kinetic Energy: 106.381 (kT) 
Potential Energy: 16.2151 (kcal/mol) 
Kinetic Energy: 116.678 (kT) 
Potential Energy: 20.2702 (kcal/mol) 
Kinetic Energy: 106.426 (kT) 
Potential Energy: 21.2606 (kcal/mol) 
Kinetic Energy: 331.272 (kT) 
Potential Energy: 46.137 (kcal/mol) 
Kinetic Energy: 258.888 (kT) 
Potential Energy: 50.8639 (kcal/mol) 
Kinetic Energy: 215.615 (kT) 
Potential Energy: 41.9621 (kcal/mol) 
Kinetic Energy: 194.859 (kT) 
Potential Energy: 29.8542 (kcal/mol) 
Kinetic Energy: 150.964 (kT) 
Potential Energy: 37.8055 (kcal/mol) 
Kinetic Energy: 150.777 (kT) 
Potential Energy: 31.1342 (kcal/mol) 
Kinetic Energy: 123.716 (kT) 
Potential Energy: 33.8901 (kcal/mol) 
Kinetic Energy: 126.468 (kT) 
Potential Energy: 24.3308 (kcal/mol) 
Kinetic Energy: 120.167 (kT) 
Potential Energy: 17.5524 (kcal/mol) 
Kinetic Energy: 100.958 (kT) 
Potential Energy: 26.7577 (kcal/mol) 
Kinetic Energy: 101.375 (kT) 
Potential Energy: 21.7981 (kcal/mol) 
Kinetic Energy: 109.985 (kT) 
Potential Energy: 22.2028 (kcal/mol) 
Kinetic Energy: 113.993 (kT) 
Potential Energy: 21.716 (kcal/mol) 
Kinetic Energy: 123.733 (kT) 
Potential Energy: 18.2651 (kcal/mol) 
Kinetic Energy: 111.936 (kT) 
Potential Energy: 24.1451 (kcal/mol) 
Kinetic Energy: 115.194 (kT) 
Potential Energy: 19.2503 (kcal/mol) 
Kinetic Energy: 103.135 (kT) 
Potential Energy: 24.7297 (kcal/mol) 
Kinetic Energy: 108.563 (kT) 
Potential Energy: 22.3934 (kcal/mol) 
Kinetic Energy: 113.249 (kT) 
Potential Energy: 23.7889 (kcal/mol) 
Kinetic Energy: 110.916 (kT) 
Potential Energy: 21.9582 (kcal/mol) 
Kinetic Energy: 106.64 (kT) 
Potential Energy: 18.0804 (kcal/mol) 
Kinetic Energy: 104.922 (kT) 
Potential Energy: 18.6466 (kcal/mol) 
Kinetic Energy: 99.1688 (kT) 
Potential Energy: 24.2154 (kcal/mol) 
Kinetic Energy: 102.762 (kT) 
Potential Energy: 21.1238 (kcal/mol) 
Kinetic Energy: 104.475 (kT) 
Potential Energy: 23.8126 (kcal/mol) 
Kinetic Energy: 124.817 (kT) 
Potential Energy: 23.3391 (kcal/mol) 
Kinetic Energy: 122.065 (kT) 
Potential Energy: 25.5666 (kcal/mol) 
Kinetic Energy: 118.799 (kT) 
Potential Energy: 23.177 (kcal/mol) 
Kinetic Energy: 115.412 (kT) 
Potential Energy: 23.2772 (kcal/mol) 
Kinetic Energy: 115.649 (kT) 
Potential Energy: 27.3247 (kcal/mol) 
Kinetic Energy: 124.097 (kT) 
Potential Energy: 21.7718 (kcal/mol) 
Kinetic Energy: 128.27 (kT) 
Potential Energy: 16.7871 (kcal/mol) 
Kinetic Energy: 121.529 (kT) 
Potential Energy: 24.135 (kcal/mol) 
Kinetic Energy: 108.301 (kT) 
Potential Energy: 28.9971 (kcal/mol) 
Kinetic Energy: 99.3928 (kT) 
Potential Energy: 30.3193 (kcal/mol) 
Kinetic Energy: 108.781 (kT) 
Potential Energy: 27.6945 (kcal/mol) 
Kinetic Energy: 100.298 (kT) 
Potential Energy: 24.5693 (kcal/mol) 
Kinetic Energy: 107.251 (kT) 
Potential Energy: 23.9548 (kcal/mol) 
Kinetic Energy: 122.316 (kT) 
Potential Energy: 23.927 (kcal/mol) 
Kinetic Energy: 123.82 (kT) 
Potential Energy: 25.4063 (kcal/mol) 
Kinetic Energy: 110.729 (kT) 
Potential Energy: 21.1101 (kcal/mol) 
Kinetic Energy: 118.251 (kT) 
Potential Energy: 22.9336 (kcal/mol) 
Kinetic Energy: 111.676 (kT) 
Potential Energy: 23.8057 (kcal/mol) 
Kinetic Energy: 110.759 (kT) 
Potential Energy: 27.0274 (kcal/mol) 
Kinetic Energy: 114.821 (kT) 
Potential Energy: 22.1205 (kcal/mol) 
Kinetic Energy: 121.964 (kT) 
Potential Energy: 25.1395 (kcal/mol) 
Kinetic Energy: 103.55 (kT) 
Potential Energy: 27.5182 (kcal/mol) 
Kinetic Energy: 106.805 (kT) 
Potential Energy: 25.4359 (kcal/mol) 
Kinetic Energy: 129.518 (kT) 
Potential Energy: 30.2409 (kcal/mol) 
Kinetic Energy: 130.594 (kT) 
Potential Energy: 28.4273 (kcal/mol) 
Kinetic Energy: 126.958 (kT) 
Potential Energy: 29.4884 (kcal/mol) 
Kinetic Energy: 130.28 (kT) 
Potential Energy: 25.7636 (kcal/mol) 
Kinetic Energy: 128.625 (kT) 
Potential Energy: 26.8826 (kcal/mol) 
Kinetic Energy: 119.971 (kT) 
Potential Energy: 27.5476 (kcal/mol) 
Kinetic Energy: 118.617 (kT) 
Potential Energy: 23.0593 (kcal/mol) 
Kinetic Energy: 115.454 (kT) 
Potential Energy: 25.5573 (kcal/mol) 
Kinetic Energy: 101.079 (kT) 
Potential Energy: 22.1139 (kcal/mol) 
Kinetic Energy: 101.13 (kT) 
Potential Energy: 17.4659 (kcal/mol) 
Kinetic Energy: 101.042 (kT) 
Potential Energy: 15.6695 (kcal/mol) 
Kinetic Energy: 96.3745 (kT) 
Potential Energy: 24.3207 (kcal/mol) 
Kinetic Energy: 104.321 (kT) 
Potential Energy: 19.118 (kcal/mol) 
Kinetic Energy: 100.621 (kT) 
Potential Energy: 16.1125 (kcal/mol) 
Kinetic Energy: 104.385 (kT) 
Potential Energy: 21.6323 (kcal/mol) 
Kinetic Energy: 112.294 (kT) 
Potential Energy: 18.7626 (kcal/mol) 
Kinetic Energy: 106.047 (kT) 
Potential Energy: 15.1574 (kcal/mol) 
Kinetic Energy: 104.641 (kT) 
Potential Energy: 16.6805 (kcal/mol) 
Kinetic Energy: 99.2193 (kT) 
Potential Energy: 20.2263 (kcal/mol) 
Kinetic Energy: 110.904 (kT) 
Potential Energy: 16.8696 (kcal/mol) 
Kinetic Energy: 95.9768 (kT) 
Potential Energy: 21.3385 (kcal/mol) 
Kinetic Energy: 113.129 (kT) 
Potential Energy: 23.0758 (kcal/mol) 
Kinetic Energy: 105.208 (kT) 
Potential Energy: 25.4512 (kcal/mol) 
Kinetic Energy: 109.605 (kT) 
Potential Energy: 26.274 (kcal/mol) 
Kinetic Energy: 106.82 (kT) 
Potential Energy: 20.0603 (kcal/mol) 
Kinetic Energy: 107.807 (kT) 
Potential Energy: 25.1354 (kcal/mol) 
Kinetic Energy: 98.1749 (kT) 
Potential Energy: 24.0917 (kcal/mol) 
Kinetic Energy: 115.186 (kT) 
Potential Energy: 19.9535 (kcal/mol) 
Kinetic Energy: 112.699 (kT) 
Potential Energy: 19.9335 (kcal/mol) 
Kinetic Energy: 97.1964 (kT) 
Potential Energy: 20.2689 (kcal/mol) 
Kinetic Energy: 106.163 (kT) 
Potential Energy: 22.0819 (kcal/mol) 
Kinetic Energy: 95.0231 (kT) 
Potential Energy: 21.4346 (kcal/mol) 
Kinetic Energy: 105.814 (kT) 
Potential Energy: 21.4339 (kcal/mol) 
Kinetic Energy: 104.583 (kT) 
Potential Energy: 19.6454 (kcal/mol) 
Kinetic Energy: 106.494 (kT) 
Potential Energy: 22.3648 (kcal/mol) 
Kinetic Energy: 106.313 (kT) 
Potential Energy: 14.4956 (kcal/mol) 
Kinetic Energy: 101.933 (kT) 
Potential Energy: 20.3404 (kcal/mol) 
Kinetic Energy: 109.612 (kT) 
Potential Energy: 16.7595 (kcal/mol) 
Kinetic Energy: 106.262 (kT) 
Potential Energy: 20.0765 (kcal/mol) 
Kinetic Energy: 95.1012 (kT) 
Potential Energy: 20.683 (kcal/mol) 
Kinetic Energy: 108.498 (kT) 
Potential Energy: 20.4995 (kcal/mol) 
Kinetic Energy: 110.62 (kT) 
Potential Energy: 19.751 (kcal/mol) 
Kinetic Energy: 104.964 (kT) 
Potential Energy: 16.3675 (kcal/mol) 
Kinetic Energy: 104.588 (kT) 
Potential Energy: 16.7014 (kcal/mol) 
Kinetic Energy: 103.047 (kT) 
Potential Energy: 18.5816 (kcal/mol) 
Kinetic Energy: 98.5717 (kT) 
Potential Energy: 15.549 (kcal/mol) 
Kinetic Energy: 93.9586 (kT) 
Potential Energy: 17.2159 (kcal/mol) 
Kinetic Energy: 103.879 (kT) 
Potential Energy: 22.6662 (kcal/mol) 
Kinetic Energy: 113.859 (kT) 
Potential Energy: 18.7237 (kcal/mol) 
Kinetic Energy: 109.223 (kT) 
Potential Energy: 18.0918 (kcal/mol) 
Kinetic Energy: 90.8626 (kT) 
Potential Energy: 22.5931 (kcal/mol) 
