Potential Energy: 552.93 (kcal/mol) 
Kinetic Energy: 637.489 (kT) 
Potential Energy: 523.328 (kcal/mol) 
Kinetic Energy: 589.618 (kT) 
Potential Energy: 574.632 (kcal/mol) 
Kinetic Energy: 598.919 (kT) 
Potential Energy: 611.648 (kcal/mol) 
Kinetic Energy: 639.221 (kT) 
Potential Energy: 526.44 (kcal/mol) 
Kinetic Energy: 609.626 (kT) 
Potential Energy: 540.357 (kcal/mol) 
Kinetic Energy: 609.958 (kT) 
Potential Energy: 510.43 (kcal/mol) 
Kinetic Energy: 591.033 (kT) 
Potential Energy: 564.202 (kcal/mol) 
Kinetic Energy: 631.948 (kT) 
Potential Energy: 557.73 (kcal/mol) 
Kinetic Energy: 606.728 (kT) 
Potential Energy: 502.923 (kcal/mol) 
Kinetic Energy: 637.191 (kT) 
Potential Energy: 569.208 (kcal/mol) 
Kinetic Energy: 641.355 (kT) 
Potential Energy: 521.219 (kcal/mol) 
Kinetic Energy: 630.52 (kT) 
Potential Energy: 556.976 (kcal/mol) 
Kinetic Energy: 629.007 (kT) 
Potential Energy: 500.629 (kcal/mol) 
Kinetic Energy: 625.25 (kT) 
Potential Energy: 571.344 (kcal/mol) 
Kinetic Energy: 604.328 (kT) 
Potential Energy: 633.613 (kcal/mol) 
Kinetic Energy: 648.081 (kT) 
Potential Energy: 552.652 (kcal/mol) 
Kinetic Energy: 608.767 (kT) 
Potential Energy: 526.264 (kcal/mol) 
Kinetic Energy: 632.17 (kT) 
Potential Energy: 574.969 (kcal/mol) 
Kinetic Energy: 627.297 (kT) 
Potential Energy: 538.174 (kcal/mol) 
Kinetic Energy: 647.829 (kT) 
Potential Energy: 533.201 (kcal/mol) 
Kinetic Energy: 640.948 (kT) 
Potential Energy: 563.322 (kcal/mol) 
Kinetic Energy: 618.811 (kT) 
Potential Energy: 550.38 (kcal/mol) 
Kinetic Energy: 625.492 (kT) 
Potential Energy: 556.816 (kcal/mol) 
Kinetic Energy: 604.457 (kT) 
Potential Energy: 526.724 (kcal/mol) 
Kinetic Energy: 620.292 (kT) 
Potential Energy: 548.691 (kcal/mol) 
Kinetic Energy: 629.887 (kT) 
Potential Energy: 543.389 (kcal/mol) 
Kinetic Energy: 648.401 (kT) 
Potential Energy: 541.313 (kcal/mol) 
Kinetic Energy: 667.895 (kT) 
Potential Energy: 563.283 (kcal/mol) 
Kinetic Energy: 649.723 (kT) 
Potential Energy: 579.893 (kcal/mol) 
Kinetic Energy: 623.238 (kT) 
Potential Energy: 549.69 (kcal/mol) 
Kinetic Energy: 623.549 (kT) 
Potential Energy: 574.844 (kcal/mol) 
Kinetic Energy: 641.177 (kT) 
Potential Energy: 473.23 (kcal/mol) 
